iteration,i_squared,tau_squared,pooled_effect,icrd
483,44.836025199061154,0.016851178819915873,0.5105414479190744,0.17500000000000002
484,0.0,0.0,0.5400576845428624,0.1875
485,37.671018148197646,0.012473748598608291,0.4758422239256594,0.1875
486,0.0,0.0,0.4586253244250686,0.1875
487,0.0,0.0,0.4901490839153847,0.07500000000000001
488,20.393430206828274,0.005384037833150642,0.6191561612392845,0.1875
489,0.0,0.0,0.5190502669913634,0.08750000000000001
490,46.2753821622412,0.017832890661231816,0.4982306636492585,0.1875
491,29.001261461636712,0.00842225043625981,0.47098347504508753,0.1875
492,0.0,0.0,0.5704383385003942,0.1875
493,0.0,0.0,0.5297199172459441,0.08750000000000001
494,0.0,0.0,0.44854836329814896,0.1875
495,33.7333614375027,0.010460213550744777,0.43818731033357655,0.08750000000000001
496,7.776069949362715,0.0017298981294320529,0.4318598385308886,0.17500000000000002
497,0.0,0.0,0.5656130102032239,0.1875
498,0.0,0.0,0.42171027757222024,0.1875
499,0.0,0.0,0.48195736289553504,0.1875
