iteration,n_redundant,n_variables,icr_std,icr_raw,effective_dimension,icr_effective
187,5,25,0.04,0.039935559910296126,11.589220580093153,0.086287079712479
187,10,30,0.03333333333333333,0.03343185936019703,11.526802347105974,0.08675432872769517
187,20,40,0.025,0.025024139900133704,12.240420039792884,0.08169654282688495
188,0,20,0.05,0.04836192443694932,12.024570316586995,0.08316305478463333
188,5,25,0.04,0.03866657085018044,11.453696272580943,0.08730805987879255
188,10,30,0.03333333333333333,0.03210333067973322,11.504272393060766,0.0869242283069712
188,20,40,0.025,0.024114218057937564,11.904857359523536,0.08399932647660237
189,0,20,0.05,0.0552862872227847,11.960890672558552,0.08360581392941452
189,5,25,0.04,0.04443303352255149,11.293067486864134,0.08854990029619318
189,10,30,0.03333333333333333,0.03723492797780901,11.272008786234426,0.08871533184229038
189,20,40,0.025,0.027734366004945665,11.82494042892798,0.0845670222197185
190,0,20,0.05,0.04779848241039646,11.250569506153813,0.08888438931496065
190,5,25,0.04,0.03797840672372544,10.489421359512225,0.09533414339325402
190,10,30,0.03333333333333333,0.031782775689654076,10.562541806318691,0.0946741814931121
190,20,40,0.025,0.02380410217409566,11.095060651270895,0.09013019679937072
191,0,20,0.05,0.0525296972780098,12.364875341343852,0.08087424841691263
191,5,25,0.04,0.04222916258970853,11.623874855628367,0.08602983191235859
191,10,30,0.03333333333333333,0.03527373463603513,11.215575838332237,0.08916171709902151
191,20,40,0.025,0.02633147179949339,12.196201118248482,0.08199274432296438
192,0,20,0.05,0.05240548644691859,12.111429732712153,0.08256663515943684
192,5,25,0.04,0.04199450921606124,11.399188803873551,0.08772554058058855
192,10,30,0.03333333333333333,0.03498429394275187,11.372723241631078,0.08792968744191297
192,20,40,0.025,0.026214996760761288,11.84095746170463,0.08445263005412736
193,0,20,0.05,0.04894172540095723,12.325921242156243,0.08112983852110549
193,5,25,0.04,0.03925921797688723,11.163502623142076,0.08957762037221077
193,10,30,0.03333333333333333,0.03244738153183399,11.362098657180026,0.08801190961038455
193,20,40,0.025,0.024475979701525374,12.107144218517163,0.08259586091908933
194,0,20,0.05,0.048213572137954866,12.039790891332295,0.08305792094112877
194,5,25,0.04,0.03871010266695007,11.316480479449451,0.0883666968556155
194,10,30,0.03333333333333333,0.03216129156933271,11.193720303729133,0.08933580372441992
194,20,40,0.025,0.02405168845278547,11.972831407487238,0.08352243224394254
195,0,20,0.05,0.05075919213882187,11.024266647821506,0.09070898155367178
195,5,25,0.04,0.04038195933464423,10.057403012257296,0.0994292461763008
195,10,30,0.03333333333333333,0.03358483549062264,10.367358142332812,0.09645658867679331
195,20,40,0.025,0.02536082357014531,10.759422855075407,0.0929417881859976
196,0,20,0.05,0.057492945216373235,12.181517535517973,0.08209157825240358
196,5,25,0.04,0.0460356973020432,11.68496017300706,0.08558009485646843
196,10,30,0.03333333333333333,0.038569529925758704,11.759377645778084,0.0850385139522265
196,20,40,0.025,0.028814118635498626,12.11315872185854,0.08255484989191725
197,0,20,0.05,0.05291674905868586,12.007860357442835,0.08327878324968775
197,5,25,0.04,0.04213597605544241,11.193932443783309,0.08933411069095405
197,10,30,0.03333333333333333,0.035252146103758035,11.283748262722469,0.08862303347404939
197,20,40,0.025,0.02644840902951106,11.812337441032502,0.08465724967577554
198,0,20,0.05,0.06167204772220953,11.321895580751352,0.08832443232387038
198,5,25,0.04,0.0495786058761039,10.798539037791114,0.09260511968335247
198,10,30,0.03333333333333333,0.04145586968028488,10.640105325853106,0.09398403205372609
198,20,40,0.025,0.031052952768750943,11.182200803500882,0.08942783424949083
199,0,20,0.05,0.05514326500363612,12.087663928355346,0.08272897111692454
199,5,25,0.04,0.0439109337099133,11.272249754419306,0.08871343536439548
199,10,30,0.03333333333333333,0.03653238805309551,11.415579035300429,0.08759958622402746
199,20,40,0.025,0.027668293701628655,11.975169420014371,0.08350612546062834
200,0,20,0.05,0.056976731226576476,11.459615079768724,0.08726296590584802
200,5,25,0.04,0.045527167507895996,10.491676091966944,0.09531365543830121
200,10,30,0.03333333333333333,0.03773230599746253,10.723367552636319,0.09325428743269665
200,20,40,0.025,0.028580267125654077,11.28608410978215,0.08860469142997575
201,0,20,0.05,0.05425844863391006,12.573487681993203,0.07953242769960511
201,5,25,0.04,0.04326926659034363,11.532203520761389,0.08671369684030492
201,10,30,0.03333333333333333,0.03617883940472452,11.814169458827946,0.08464412191521142
201,20,40,0.025,0.027135073230481272,12.321766769118208,0.08115719269303812
202,0,20,0.05,0.05289441796958331,12.016085414934961,0.0832217785966373
202,5,25,0.04,0.04254739442246327,11.478752251454647,0.08711748264043898
202,10,30,0.03333333333333333,0.035220154312806944,11.385206292132633,0.0878332789359308
202,20,40,0.025,0.026476280030451913,11.980223172806296,0.08347089912898141
203,0,20,0.05,0.05224042820008561,11.075423760289599,0.0902899989782289
203,5,25,0.04,0.04176570781585261,10.3058099284043,0.0970326453667514
203,10,30,0.03333333333333333,0.03496966888185068,10.672165739318999,0.09370169321075508
203,20,40,0.025,0.02608550966500187,11.03427199995209,0.09062673097095504
204,0,20,0.05,0.05391195209043895,11.825794412107616,0.08456091533065795
204,5,25,0.04,0.043021175185916714,10.9803536721688,0.09107174776479524
204,10,30,0.03333333333333333,0.03583136789271827,11.122859108146066,0.08990494173100047
204,20,40,0.025,0.02700423530835223,11.628520985138033,0.08599545903370356
205,0,20,0.05,0.051353908654622235,11.96122999328484,0.08360344216785486
205,5,25,0.04,0.04090703287765114,11.190258235429495,0.08936344264459406
205,10,30,0.03333333333333333,0.03401781107906403,11.079989965030375,0.0902527893216606
205,20,40,0.025,0.025659194487340147,11.755403466093474,0.08506726314280368
206,0,20,0.05,0.0542412839379605,11.94472489441442,0.08371896455041998
206,5,25,0.04,0.0435733239772457,11.113152651723981,0.08998346655886799
206,10,30,0.03333333333333333,0.036393961201251775,10.967062566735056,0.09118211863158035
206,20,40,0.025,0.027083847464172726,11.667372636032644,0.08570909931441416
207,0,20,0.05,0.05353894723460549,12.21054349973364,0.08189643647081016
207,5,25,0.04,0.042961181227378256,11.475499708643339,0.08714217466685138
207,10,30,0.03333333333333333,0.035647999392347564,11.310590599815425,0.0884127129503139
207,20,40,0.025,0.02680302535575025,12.179564946353517,0.08210473891346944
208,0,20,0.05,0.05506751954452948,12.294383132929074,0.08133795646254235
208,5,25,0.04,0.0434459754198925,11.674296230579683,0.08565826840855702
208,10,30,0.03333333333333333,0.0365773994002749,11.736190530524688,0.08520652399082117
208,20,40,0.025,0.027458427005071066,12.181458305925522,0.0820919774041801
209,0,20,0.05,0.049050539269845726,12.362313989641699,0.08089100477773768
209,5,25,0.04,0.03889430312281319,11.650746186637537,0.08583141233880101
209,10,30,0.03333333333333333,0.032450429112079536,11.761059354045676,0.08502635433567564
209,20,40,0.025,0.024447639572743256,12.371862639705745,0.08082857279635819
210,0,20,0.05,0.049126475308444696,11.503043073443665,0.08693351781917913
210,5,25,0.04,0.03927135092405929,10.817108404646124,0.09244614758325652
210,10,30,0.03333333333333333,0.03255309074457219,11.04727518700328,0.09052005884459761
210,20,40,0.025,0.02459136332695429,11.354870251466497,0.08806793718059866
211,0,20,0.05,0.047897594716851066,11.600172301543344,0.08620561608959508
211,5,25,0.04,0.03803766478612713,10.76780347803891,0.09286945123390433
211,10,30,0.03333333333333333,0.03179031954988075,10.952330195745997,0.09130477095991964
211,20,40,0.025,0.023827007337839712,11.442021917072099,0.08739714075428814
212,0,20,0.05,0.05338847380201927,11.506062819703809,0.08691070226798416
212,5,25,0.04,0.04274119398687952,10.749320852151726,0.09302913307307473
212,10,30,0.03333333333333333,0.035676716824240555,10.869154593838934,0.09200347564904814
212,20,40,0.025,0.02663721718030955,11.339504656285918,0.0881872736341849
213,0,20,0.05,0.04912420015714583,12.189480420310295,0.08203795121027349
213,5,25,0.04,0.03928806132889242,11.415801942271447,0.0875978757389887
213,10,30,0.03333333333333333,0.032651127707811235,11.40955558275468,0.08764583271862758
213,20,40,0.025,0.02452134866641224,12.072286142773155,0.08283435201696498
214,0,20,0.05,0.057711162477504345,12.289255532808976,0.08137189411761123
214,5,25,0.04,0.046317235439350346,11.324225298577453,0.08830626145575007
214,10,30,0.03333333333333333,0.03849469415157442,11.797483463931446,0.08476383993733148
214,20,40,0.025,0.02899936225504182,12.253043967504098,0.08161237343570037
215,0,20,0.05,0.05299951394119017,11.625501994141805,0.08601779093099884
215,5,25,0.04,0.04221048493118477,10.77389816362146,0.09281691592153189
215,10,30,0.03333333333333333,0.03510282053786906,10.68003580097232,0.09363264493073695
215,20,40,0.025,0.02649990510216231,11.465182595187331,0.08722059083644806
216,0,20,0.05,0.0495536857687869,11.635598938459099,0.0859431478593426
216,5,25,0.04,0.039389067495572166,10.682547237324016,0.09361063216327986
216,10,30,0.03333333333333333,0.03284379651823784,10.84000074421291,0.09225091617580049
216,20,40,0.025,0.024777767530690022,11.56002873926297,0.08650497525179654
217,0,20,0.05,0.055431007556381334,12.45899347555758,0.08026330553602339
217,5,25,0.04,0.04430750512591967,11.60607820256056,0.08616174926163928
217,10,30,0.03333333333333333,0.036682625773463866,11.883383124733925,0.08415112005592183
217,20,40,0.025,0.027803238740115095,12.373436541012346,0.0808182914007319
218,0,20,0.05,0.054503261894641254,12.060566214271809,0.08291484680185704
218,5,25,0.04,0.04354554503645464,11.176382995087945,0.0894743854464815
218,10,30,0.03333333333333333,0.036644078052723524,10.97023669973038,0.09115573595823848
218,20,40,0.025,0.027295473120446632,11.742121794272967,0.08516348386777373
219,0,20,0.05,0.05322567412491025,11.46786000729506,0.08720022736272234
219,5,25,0.04,0.042512948292408745,10.565602730291655,0.09464675376568846
219,10,30,0.03333333333333333,0.035554302614334586,10.722886323056303,0.09325847256720464
219,20,40,0.025,0.026655612187362017,11.250071785563769,0.08888832169793018
220,0,20,0.05,0.05818459696537138,12.071030509769708,0.08284296847652306
220,5,25,0.04,0.046704415366278285,11.48488859785419,0.08707093599382737
220,10,30,0.03333333333333333,0.03890595283647181,11.563063229303042,0.08648227378587763
220,20,40,0.025,0.02921196308036217,12.03075636525218,0.08312029349112654
221,0,20,0.05,0.053932286802601294,11.328513054054966,0.08827283821172423
221,5,25,0.04,0.0430876715773692,10.691247612516872,0.09353445325026812
221,10,30,0.03333333333333333,0.03588396233935234,10.5087490334861,0.09515880499320165
221,20,40,0.025,0.02688367906240557,11.33866791710697,0.08819378143099786
222,0,20,0.05,0.05202513170913349,12.652867879424173,0.07903346573516182
222,5,25,0.04,0.04169722031572253,11.946788938426948,0.08370450044392193
222,10,30,0.03333333333333333,0.03461662668294032,11.973243411241505,0.08351955820601746
222,20,40,0.025,0.025951092607034706,12.547770940842423,0.07969542994644933
223,0,20,0.05,0.057139925583645335,11.170911616945434,0.08951820892424528
223,5,25,0.04,0.0460270899463612,10.658837905789229,0.09381885800673084
223,10,30,0.03333333333333333,0.038142343612562676,10.569738763914769,0.09460971764165199
223,20,40,0.025,0.0286811629710464,10.969832102689017,0.09115909802802466
224,0,20,0.05,0.04666814178145746,12.31297240498477,0.08121515805518749
224,5,25,0.04,0.03722848235747014,11.594068779359134,0.08625099773259025
224,10,30,0.03333333333333333,0.031087068137286983,11.476377721218554,0.08713550776140022
224,20,40,0.025,0.0232303835878733,12.183399470183737,0.08207889780248001
225,0,20,0.05,0.0511425100180115,11.673798430309919,0.08566192109361714
225,5,25,0.04,0.04105127690049888,10.920688920452603,0.09156931465442342
225,10,30,0.03333333333333333,0.03406251035288162,10.980908983483054,0.09106714221055388
225,20,40,0.025,0.025519670393121533,11.523021329555075,0.08678279518889095
226,0,20,0.05,0.057959275480803395,11.51665062140419,0.08683080114816169
226,5,25,0.04,0.046152883898423036,10.70532445639115,0.09341146119144417
226,10,30,0.03333333333333333,0.038583244741254415,10.681063800035531,0.09362363325614378
226,20,40,0.025,0.02900633493943439,11.258416702422753,0.08882243626537692
227,0,20,0.05,0.05030903425628831,12.737807466952313,0.07850644646611722
227,5,25,0.04,0.039773460369080055,11.942309214115317,0.08373589915240523
227,10,30,0.03333333333333333,0.03298662235123508,11.921295768168779,0.08388349886176923
227,20,40,0.025,0.025038064115510066,12.777446762135197,0.07826289701033301
228,0,20,0.05,0.05176138968683811,13.106056169336517,0.07630060386431445
228,5,25,0.04,0.04159057965192243,11.904360072293459,0.0840028354256041
228,10,30,0.03333333333333333,0.03451217720590235,11.860405318474854,0.0843141505832274
228,20,40,0.025,0.025871805340793055,12.95622095672394,0.07718299983769775
229,0,20,0.05,0.047911518416843685,12.38609239929788,0.08073571290786481
229,5,25,0.04,0.03859281793796191,11.598181106446928,0.08622041601369228
229,10,30,0.03333333333333333,0.0321381234823703,11.734721095164009,0.08521719365039784
229,20,40,0.025,0.023901353004618934,12.396675469528887,0.08066678864490781
230,0,20,0.05,0.05733530550551072,12.779464375832932,0.07825054091399058
230,5,25,0.04,0.04581864130071577,11.93820307424917,0.0837647000792783
230,10,30,0.03333333333333333,0.038338518012349596,12.127385725311667,0.08245800229746553
230,20,40,0.025,0.02866632841045323,12.607186502759001,0.07931983871113166
231,0,20,0.05,0.05036992706412337,10.673724854603206,0.09368800616672583
231,5,25,0.04,0.04031174886681489,10.063089549291083,0.09937305984427489
231,10,30,0.03333333333333333,0.0333575439334363,9.97438684953929,0.1002567892227069
231,20,40,0.025,0.02511696453043423,10.589115722109991,0.0944365918970937
232,0,20,0.05,0.0507906315490728,10.836841929892143,0.09227780625291014
232,5,25,0.04,0.04053656931143947,9.974341403070714,0.10025724602650343
232,10,30,0.03333333333333333,0.03387106678564745,10.205930451306102,0.09798224716219041
232,20,40,0.025,0.025372350152786,10.681738856964603,0.09361771649641011
233,0,20,0.05,0.0581274001056811,12.374073508362116,0.08081413120135603
233,5,25,0.04,0.0465062961167335,11.535926511789476,0.08668571171791194
233,10,30,0.03333333333333333,0.03890726925227208,11.617950322934185,0.0860737025210006
233,20,40,0.025,0.029119584429233986,12.199174839480415,0.08197275743304223
234,0,20,0.05,0.04797760517266759,11.988557109459936,0.08341287369861378
234,5,25,0.04,0.03846062532828697,11.333958672535093,0.08823042582846542
234,10,30,0.03333333333333333,0.03207271418642302,11.222687604847929,0.08910521572105636
234,20,40,0.025,0.023993575777004107,11.754354740340622,0.08507485286010873
235,0,20,0.05,0.05878496312582629,12.269362823797628,0.08150382496313519
235,5,25,0.04,0.04659192577141871,11.496626376624837,0.08698203866424843
235,10,30,0.03333333333333333,0.03922009971462462,11.49008595390154,0.08703155085279783
235,20,40,0.025,0.029491711941522777,12.174273165860708,0.08214042730733331
236,0,20,0.05,0.05886895416058248,11.930965556379949,0.0838155131095204
236,5,25,0.04,0.04707088519110825,11.157240990193026,0.08962789285263072
236,10,30,0.03333333333333333,0.03913247451107194,11.225063819319521,0.08908635319105218
236,20,40,0.025,0.029490366404456986,11.753858118448441,0.08507844742743961
237,0,20,0.05,0.05139356438393387,11.825337766539361,0.08456418072298717
237,5,25,0.04,0.0410208846456265,11.24720982441463,0.0889109401897413
237,10,30,0.03333333333333333,0.03426079431274892,11.288964584432055,0.08858208319468386
237,20,40,0.025,0.02565162514131348,11.654633345318405,0.08580278507017072
238,0,20,0.05,0.046798613093788584,12.174567950847685,0.0821384384265047
238,5,25,0.04,0.037079236580140375,11.273573810130854,0.08870301617233062
238,10,30,0.03333333333333333,0.031025885143697775,11.3487457364643,0.08811546431839876
238,20,40,0.025,0.0232825468027587,11.891446138089762,0.08409406125945247
239,0,20,0.05,0.04608424572500449,11.161472752508335,0.08959391132100095
239,5,25,0.04,0.036985002438470076,10.649903771191433,0.09389756203291284
239,10,30,0.03333333333333333,0.030622545764268372,10.637479805780325,0.09400722899202194
239,20,40,0.025,0.022946633767608995,11.001637643278565,0.09089555868175213
240,0,20,0.05,0.055386810506339264,12.176074358854866,0.08212827636624649
240,5,25,0.04,0.044445385830907264,11.52399755640025,0.08677544359983098
240,10,30,0.03333333333333333,0.03694477898820795,11.469404992730984,0.08718848106190115
240,20,40,0.025,0.027750404239424764,12.11990023732167,0.08250892997622447
241,0,20,0.05,0.052424118734833006,12.129785475956174,0.0824416888478542
241,5,25,0.04,0.042304813666182314,11.258415010480102,0.0888224496138339
241,10,30,0.03333333333333333,0.03510717090678104,11.303652300055532,0.08846698159630116
241,20,40,0.025,0.02618000317554747,11.92007995842493,0.08389205470834239
242,0,20,0.05,0.054360420193861114,12.229695132600598,0.08176818711811615
242,5,25,0.04,0.043548271901693296,11.465776199033236,0.08721607526966359
242,10,30,0.03333333333333333,0.036157113569595785,11.23447716543407,0.08901170791256512
242,20,40,0.025,0.027129345519250843,12.154169932353836,0.0822762891720023
243,0,20,0.05,0.04945231269207995,11.570346326058155,0.08642783645532286
243,5,25,0.04,0.03947676034454993,10.708445156221039,0.09338423883312817
243,10,30,0.03333333333333333,0.032937414807661984,11.005139425520508,0.09086663615374443
243,20,40,0.025,0.024637692490563773,11.42609481099781,0.08751896571324465
244,0,20,0.05,0.05328320722871656,11.435011658158688,0.08745071976262629
244,5,25,0.04,0.041886333492648614,10.47435118897347,0.09547130719205951
244,10,30,0.03333333333333333,0.03513602730565941,10.691729616281147,0.09353023653696034
244,20,40,0.025,0.026662202461467204,11.361532619024764,0.08801629441484952
245,0,20,0.05,0.05205851645914065,12.467743145076506,0.08020697798822544
245,5,25,0.04,0.04171925392078295,11.636172122923304,0.08593891439866175
245,10,30,0.03333333333333333,0.03475085278551608,11.763980436409279,0.08500524167015958
245,20,40,0.025,0.025985553105708842,12.508916569063437,0.07994297463564197
246,0,20,0.05,0.051729771771105354,11.406937685835539,0.08766594747350473
246,5,25,0.04,0.0412590394279157,10.83610226046365,0.09228410511116869
246,10,30,0.03333333333333333,0.03450662943119935,11.039761151791826,0.09058166986137137
246,20,40,0.025,0.025869823011367254,11.380778254756878,0.08786745314030042
247,0,20,0.05,0.05299735049325424,11.983194101641404,0.08345020463809599
247,5,25,0.04,0.04212524937240739,11.10184548042259,0.0900751142468554
247,10,30,0.03333333333333333,0.035073006937157106,11.043274290525515,0.09055285359143363
247,20,40,0.025,0.02649487465827571,11.714841539244818,0.08536180337138932
248,0,20,0.05,0.05182671319680622,12.049758013912255,0.08298921844284614
248,5,25,0.04,0.041906876032309845,11.273056084121873,0.08870708994418137
248,10,30,0.03333333333333333,0.03481719348858457,11.484388480147736,0.08707472772526204
248,20,40,0.025,0.02594506267640262,11.89441694912463,0.08407305749220395
249,0,20,0.05,0.059522460778253745,12.340107562391655,0.08103657078708547
249,5,25,0.04,0.047738459198928086,11.584374057904236,0.08632317939679107
249,10,30,0.03333333333333333,0.03985004707058252,11.558918974791668,0.08651328053954314
249,20,40,0.025,0.02987756876331386,12.170323053341855,0.08216708756349812
250,0,20,0.05,0.05617755708460401,11.375228349129216,0.08791032314323174
250,5,25,0.04,0.044967140678453865,10.768837242925967,0.09286053614162462
250,10,30,0.03333333333333333,0.0374438799475715,10.898624248448318,0.09175470015331284
250,20,40,0.025,0.028164920876548007,11.418216941851275,0.08757934843002435
251,0,20,0.05,0.04909829658876886,11.438978169985125,0.08742039587276355
251,5,25,0.04,0.039285685428156206,11.00808484197853,0.09084232310661096
251,10,30,0.03333333333333333,0.03278276615864665,10.996890869977474,0.09093479346331355
251,20,40,0.025,0.024492983168083658,11.316657721720189,0.0883653128503382
252,0,20,0.05,0.053043275575979015,11.372757523548051,0.0879294223876165
252,5,25,0.04,0.042674137254550056,10.449776406931424,0.09569582745681446
252,10,30,0.03333333333333333,0.03553972965779949,10.552798201203656,0.09476159601781636
252,20,40,0.025,0.02662531970923099,11.059027368615158,0.09042386519794125
253,0,20,0.05,0.04891971456004601,11.277761641520918,0.08867007760816091
253,5,25,0.04,0.039206838674552956,10.49607297215291,0.09527372786499257
253,10,30,0.03333333333333333,0.032375814126317494,10.68363916123205,0.09360106466612252
253,20,40,0.025,0.02443344821289707,11.150474054687919,0.08968228571229012
254,0,20,0.05,0.05110941525897915,11.688321627693286,0.0855554828017983
254,5,25,0.04,0.04064825894525011,10.91032508059212,0.09165629737090551
254,10,30,0.03333333333333333,0.03386821941295594,10.921768886454128,0.09156026010038205
254,20,40,0.025,0.025468736762992755,11.440212876208014,0.08741096086417066
255,0,20,0.05,0.054567241786803077,11.801613474970932,0.0847341765700781
255,5,25,0.04,0.043672244162325194,11.004071392921903,0.09087545548307013
255,10,30,0.03333333333333333,0.035924722123703734,11.075563481587677,0.09028885994490733
255,20,40,0.025,0.027280858132321065,11.690576377650963,0.08553898180005169
256,0,20,0.05,0.05367807608385988,11.670838838608965,0.08568364398040038
256,5,25,0.04,0.04323185391509208,11.34682269427024,0.08813039799282013
256,10,30,0.03333333333333333,0.035482088823233435,11.210590430319682,0.08920136777947421
256,20,40,0.025,0.026911722616179353,11.649099493541025,0.08584354529330454
257,0,20,0.05,0.0539491061439704,12.461185465805904,0.08024918678435919
257,5,25,0.04,0.042844116307527304,11.791735790780905,0.08480515657260798
257,10,30,0.03333333333333333,0.03574068942843223,11.844156927626521,0.08442981683799695
257,20,40,0.025,0.02700686309408669,12.361927776661998,0.0808935319851887
258,0,20,0.05,0.05354196261187401,11.996619240820838,0.0833568174438099
258,5,25,0.04,0.04291403439966078,11.193425724199402,0.08933815479188557
258,10,30,0.03333333333333333,0.03590070457280214,11.229836743882446,0.08904848955571495
258,20,40,0.025,0.026803335331292862,11.752858814224785,0.08508568134841155
259,0,20,0.05,0.05013019899619544,11.811294089872504,0.08466472787748479
259,5,25,0.04,0.039690036396615336,11.035566335931984,0.09061610157187708
259,10,30,0.03333333333333333,0.033354710459407945,11.169798056055706,0.0895271333448907
259,20,40,0.025,0.0250037618592133,11.638078918403712,0.08592483407366006
260,0,20,0.05,0.05359144609232985,11.684672090047851,0.08558220481443607
260,5,25,0.04,0.04328301358769559,11.222250548604594,0.0891086859689069
260,10,30,0.03333333333333333,0.035710981860430875,11.160249825331174,0.08960372891745061
260,20,40,0.025,0.02688600268411718,11.638331013573966,0.0859229728758947
261,0,20,0.05,0.04499001689834385,12.813122660081412,0.07804498766841948
261,5,25,0.04,0.03597847678973032,11.852081408663684,0.08437336578442803
261,10,30,0.03333333333333333,0.029890957222124807,12.083188651692863,0.08275961162452755
261,20,40,0.025,0.02240193658608231,12.572831101248019,0.0795365810569695
262,0,20,0.05,0.05349649119520994,12.555245809718887,0.07964798261662948
262,5,25,0.04,0.04341450039424068,11.88221576259145,0.08415938743919132
262,10,30,0.03333333333333333,0.03573096504134502,11.816326478642809,0.08462867049310381
262,20,40,0.025,0.02676609114000062,12.366550013701856,0.08086329646441592
263,0,20,0.05,0.05338262728752803,11.993391894896673,0.08337924823631516
263,5,25,0.04,0.042399514697733696,11.390297691348763,0.08779401795262355
263,10,30,0.03333333333333333,0.035257867755743924,11.288888993843297,0.08858267634178857
263,20,40,0.025,0.02667510406020293,11.863707562408534,0.08429068187491491
264,0,20,0.05,0.05177438621646289,12.107310244114684,0.08259472829533679
264,5,25,0.04,0.04089308723833739,11.221838412036238,0.0891119586009568
264,10,30,0.03333333333333333,0.03426233627280564,11.324242392336183,0.08830612815889229
264,20,40,0.025,0.025812168038616065,12.045706346437443,0.0830171325150852
265,0,20,0.05,0.053239032082043836,11.85219037851967,0.08437259004988236
265,5,25,0.04,0.042353636909357416,11.256754973984476,0.08883554828288466
265,10,30,0.03333333333333333,0.03545874874218266,11.153467516000296,0.08965821602702854
265,20,40,0.025,0.02668233082287297,11.718357636088161,0.08533619053581142
266,0,20,0.05,0.05133586758606784,11.247558115037704,0.08890818698353957
266,5,25,0.04,0.04107465083773559,10.289198209616407,0.09718930276465937
266,10,30,0.03333333333333333,0.03424503101498239,10.434312039124396,0.09583765525224947
266,20,40,0.025,0.02559964359750162,11.047110732410482,0.09052140638602975
267,0,20,0.05,0.05454547962877171,11.652326011121561,0.08581977530027482
267,5,25,0.04,0.04383596228384142,10.943930110463457,0.09137485253527919
267,10,30,0.03333333333333333,0.03651274700901919,10.921487112025199,0.09156262235560772
267,20,40,0.025,0.027238759042080483,11.499497939841355,0.08696031820096972
268,0,20,0.05,0.049765547448147485,11.400129136941876,0.08771830459003498
268,5,25,0.04,0.03984924046027571,10.92424498598547,0.09153950696664925
268,10,30,0.03333333333333333,0.03330388058522374,10.925112136142722,0.091532241274831
268,20,40,0.025,0.024827283734751075,11.320779215281648,0.08833314217895213
269,0,20,0.05,0.05264814657821887,12.003041040919854,0.08331222034406749
269,5,25,0.04,0.04187261368289265,10.907579512008024,0.09167936836024088
269,10,30,0.03333333333333333,0.03501615519688667,10.973759421104276,0.09112647376584926
269,20,40,0.025,0.026317498142650324,11.766081481729202,0.0849900624564632
270,0,20,0.05,0.05362793400048951,12.686031522599801,0.07882685757311328
270,5,25,0.04,0.04273796962647621,11.822540344120258,0.0845841901057528
270,10,30,0.03333333333333333,0.035704691938340145,11.715651404046184,0.08535590258810827
270,20,40,0.025,0.02686836300517282,12.468413875169942,0.08020266330679292
271,0,20,0.05,0.0506873887160506,12.581293622946523,0.079483082580327
271,5,25,0.04,0.0407051797060211,11.984480946954605,0.08344124409110196
271,10,30,0.03333333333333333,0.033780495129724725,11.838411840251835,0.08447078995848883
271,20,40,0.025,0.025247042726012272,12.369222987328405,0.08084582200712571
272,0,20,0.05,0.05440665679085289,12.120120277744435,0.08250743202905746
272,5,25,0.04,0.043950442351953126,11.318572846838734,0.08835036126301904
272,10,30,0.03333333333333333,0.03641134350143595,11.266232146532243,0.08876081967721577
272,20,40,0.025,0.02728711900410618,12.030787475830051,0.08312007854922282
273,0,20,0.05,0.05795090352899164,11.857649225159207,0.08433374786279137
273,5,25,0.04,0.04641345894873837,10.927405152091175,0.09151303407182905
273,10,30,0.03333333333333333,0.03876584094148707,11.300771044263199,0.08848953722566098
273,20,40,0.025,0.02909159791539898,11.808562043963885,0.08468431603077059
274,0,20,0.05,0.05036346474695619,12.387211923881464,0.0807284162202866
274,5,25,0.04,0.04017587079800476,11.725588574013198,0.08528356539954396
274,10,30,0.03333333333333333,0.033454286962699774,11.809465505647811,0.08467783741116443
274,20,40,0.025,0.025134219225525806,12.277421464356449,0.08145032757107662
275,0,20,0.05,0.049877368244118946,12.040074784867898,0.08305596251418731
275,5,25,0.04,0.040270505258103925,11.179825383588796,0.08944683532069564
275,10,30,0.03333333333333333,0.03333632631605595,11.106759608429266,0.09003526098116581
275,20,40,0.025,0.024944226332817558,11.769005231424122,0.08496894855054744
276,0,20,0.05,0.05084483038691169,11.350350309956283,0.08810300763341387
276,5,25,0.04,0.04066082072794346,10.534034556511877,0.09493038917190802
276,10,30,0.03333333333333333,0.0336265183895577,10.562947350495689,0.09467054665884261
276,20,40,0.025,0.025408625385617063,11.081966555453555,0.09023669174564412
277,0,20,0.05,0.047998209734565624,13.683395166980402,0.07308127754821511
277,5,25,0.04,0.038651432723643304,12.71546945574076,0.0786443633466102
277,10,30,0.03333333333333333,0.03226699465509033,12.688801543826903,0.07880964932314664
277,20,40,0.025,0.02399470987681629,13.364766739118364,0.07482360294946436
278,0,20,0.05,0.052574407638846216,12.00377087104414,0.08330715495513417
278,5,25,0.04,0.042445263690215784,11.193291546417576,0.08933922571864493
278,10,30,0.03333333333333333,0.035479552839579806,11.39622019568534,0.08774839225891796
278,20,40,0.025,0.026306134473614077,11.936575906668896,0.08377611869759952
279,0,20,0.05,0.05073815616733203,12.654454883437978,0.0790235540930957
279,5,25,0.04,0.04074259302749633,11.818993016347902,0.08460957702714698
279,10,30,0.03333333333333333,0.03387886564177665,12.011740811251926,0.0832518796162548
279,20,40,0.025,0.025397872516792017,12.537804007812346,0.07975878386493335
280,0,20,0.05,0.05355234956279383,12.44868121387997,0.08032979420221838
280,5,25,0.04,0.042758647688961725,11.58679141503831,0.08630516975580627
280,10,30,0.03333333333333333,0.03560602838026552,11.625949704226603,0.08601447842462719
