iteration,pooled_effect,i_squared,tau_squared,icr_mean,icr_sd,icrd
311,0.4985879750121666,16.126239661542673,0.003975461955606896,0.08499999999999999,0.0653834841531101,0.17500000000000002
312,0.4994011835671967,20.948028144591103,0.005480454436085455,0.04625,0.05756789469834728,0.1875
313,0.4555814458395009,0.0,0.0,0.10625,0.08258518329579466,0.1875
314,0.5283389358666633,0.0,0.0,0.08125,0.08201562351162126,0.1875
315,0.5500750946447815,0.0,0.0,0.04875,0.04200074404102861,0.08750000000000001
316,0.41041208530566614,0.0,0.0,0.07999999999999999,0.06666145812986692,0.1875
317,0.5200851494189785,0.0,0.0,0.058750000000000004,0.05245533814589322,0.1875
318,0.5048468652251715,0.0,0.0,0.08,0.0659545297913646,0.17500000000000002
319,0.5485956057341709,3.3188364985545964,0.0007140644579781961,0.07125000000000001,0.0572958331818292,0.1875
320,0.5140165590323434,0.0,0.0,0.09125000000000001,0.07767118191452993,0.1875
321,0.5085145724718356,0.0,0.0,0.061250000000000006,0.0557477578024444,0.1875
322,0.49273950486737805,53.59504953579479,0.023910383993383893,0.051250000000000004,0.05490047813999437,0.1875
323,0.53952984798083,0.0,0.0,0.09749999999999999,0.07516648189186455,0.1875
324,0.5411141336148911,0.0,0.0,0.09000000000000001,0.07822243923581008,0.1875
325,0.5112622082855638,0.0,0.0,0.15,0.0632455532033676,0.15000000000000002
326,0.5698990165331737,49.64713876498861,0.020607415837847462,0.12999999999999998,0.08627716963368699,0.1875
327,0.5699470809390049,11.515609708031675,0.0027154439541414253,0.08125,0.06549093448714868,0.1875
328,0.5411180017932601,53.99193227523252,0.02444164946726787,0.08499999999999999,0.07901740314639555,0.1875
329,0.4857530729698998,0.0,0.0,0.14625000000000002,0.06983238861731711,0.1875
330,0.49947350886594544,0.0,0.0,0.06,0.055845769759221696,0.1875
331,0.49886917265079855,0.0,0.0,0.06875,0.06965315857877517,0.1875
332,0.4660444947472835,32.798843961990556,0.010059322091760723,0.08625000000000001,0.08148044243866132,0.1875
333,0.4316510605959731,0.0,0.0,0.09,0.06514407110397692,0.1875
334,0.5060926028542335,0.0,0.0,0.13124999999999998,0.084640785086151,0.1875
335,0.5166534720104498,0.0,0.0,0.05125,0.027641680484369976,0.08750000000000001
336,0.5857291236081656,15.574763731461063,0.0038580311596172093,0.0625,0.07310095758606723,0.1875
337,0.49840679901136264,28.604116120221335,0.008287198845556183,0.09125000000000001,0.07767118191452993,0.1875
338,0.5488875869593351,0.0,0.0,0.10625,0.06965315857877517,0.1875
339,0.5116107397465056,18.31560112580296,0.004643879626301807,0.11875000000000002,0.07229496870460628,0.1875
340,0.5351690872603385,24.701771628658996,0.0068159305254013374,0.0375,0.0158113883008419,0.037500000000000006
341,0.5109336415445431,0.0,0.0,0.0675,0.055677643628300216,0.1875
342,0.44554723248777645,31.169111752693173,0.009311328247275236,0.06250000000000001,0.05477225575051662,0.1875
343,0.5730657512505902,0.0,0.0,0.09625000000000002,0.08570479858210975,0.1875
344,0.5611158876780588,0.0,0.0,0.035,0.0343693177121688,0.08750000000000001
345,0.5768017516191459,0.0,0.0,0.04,0.0329772648956823,0.08750000000000001
346,0.48658395535415067,0.0,0.0,0.09500000000000001,0.07141428428542851,0.17500000000000002
347,0.46746864032861263,0.0,0.0,0.09375,0.07588025105388095,0.1875
348,0.5843931895555043,11.348441950536504,0.002676323366164065,0.08499999999999999,0.07901740314639555,0.1875
349,0.5650999882780884,39.54522423020943,0.013653449350474958,0.10375000000000001,0.08235783205014567,0.1875
350,0.544519337924625,36.025702262064776,0.011720021412903655,0.043750000000000004,0.057892680884547056,0.1875
351,0.43826378858551696,0.0,0.0,0.07,0.05425633603552677,0.1875
352,0.4410654158324538,0.0,0.0,0.05750000000000001,0.05338539126015657,0.1875
353,0.45721875166911713,0.0,0.0,0.09374999999999999,0.07588025105388095,0.1875
354,0.4872490344490822,24.67205831482646,0.006764873947936278,0.0625,0.05889609494694873,0.1875
355,0.49468736474762465,1.7739160550384534,0.0003731016859503055,0.10500000000000001,0.07119515432949072,0.1875
356,0.4819473257030614,0.0,0.0,0.10375000000000001,0.0693834454318896,0.1875
357,0.4906720744145287,21.32110110972375,0.005598710620615435,0.07250000000000002,0.051780787943019956,0.17500000000000002
358,0.46142160593089854,21.769259124868835,0.0057298216937449915,0.08125000000000002,0.06549093448714868,0.1875
359,0.5313996511741419,0.0,0.0,0.04125,0.03213740033045611,0.08750000000000001
360,0.4925021767508357,0.0,0.0,0.0925,0.07335700375560605,0.17500000000000002
361,0.4519082716957809,30.518346576689652,0.009037531152265426,0.06875,0.05455788210698799,0.1875
362,0.4542716944580046,0.0,0.0,0.07750000000000001,0.06819090848492929,0.1875
363,0.4701610766217363,0.0,0.0,0.0825,0.04750000000000001,0.17500000000000002
364,0.5469497192236241,5.147070213874486,0.0011285571871368896,0.0775,0.06819090848492929,0.1875
365,0.47473919020940275,0.0,0.0,0.10124999999999999,0.06902218846139262,0.1875
366,0.5179788322350076,5.557621351010526,0.001219330384752313,0.07250000000000001,0.06819090848492929,0.1875
367,0.5210499600216628,8.467027041107526,0.0019175596236795846,0.1,0.08551315688243537,0.1875
368,0.5073846419033616,0.0,0.0,0.08499999999999999,0.06609652033201142,0.1875
369,0.5004801226512078,0.0,0.0,0.06,0.0558457697592217,0.1875
370,0.44991885004205123,0.0,0.0,0.06625,0.05245533814589321,0.1875
371,0.4199130821490008,0.0,0.0,0.0925,0.07335700375560605,0.17500000000000002
372,0.5810437701487231,28.987830810190964,0.008535032729017653,0.085,0.07660776723022282,0.1875
373,0.4745755637754883,20.987580010034304,0.005477481424897415,0.10250000000000001,0.0702228595259407,0.17500000000000002
374,0.46838615490244223,0.0,0.0,0.0725,0.07088723439378912,0.1875
375,0.4676891776809439,0.0,0.0,0.045000000000000005,0.05309190145398826,0.1875
376,0.44573119470110667,53.877365623629245,0.02405566310581729,0.07875,0.07050044326101787,0.1875
377,0.5024643555220496,0.0,0.0,0.05500000000000001,0.05425633603552677,0.1875
378,0.44627814176383024,17.59853583949262,0.004389668866968926,0.06625,0.0559156731158626,0.1875
379,0.4960341052951846,0.0,0.0,0.05,0.05645794895318109,0.1875
380,0.4730738330621433,0.0,0.0,0.1025,0.08306623862918075,0.1875
381,0.5073232636250818,0.0,0.0,0.09000000000000001,0.06514407110397692,0.1875
382,0.5323240935285777,47.74100951913226,0.018996273187551305,0.051250000000000004,0.02764168048436998,0.08750000000000001
383,0.4795157602480116,48.98068257954912,0.019837623214267717,0.05,0.056457948953181084,0.1875
384,0.48196276479437095,0.0,0.0,0.08375,0.06375000000000001,0.1875
385,0.5068416005173593,41.628752306884195,0.01477618788904439,0.06875,0.07358031326380719,0.1875
386,0.5376865775600347,19.260160511459734,0.00495699892756452,0.065,0.05695392874947259,0.1875
387,0.46966454218246834,45.215110018309915,0.01702902855434393,0.05750000000000001,0.056789083458002744,0.1875
388,0.5097952912188364,51.927674148822454,0.02240510863625062,0.0475,0.035707142142714254,0.08750000000000001
389,0.5673905913097884,0.0,0.0,0.08625000000000001,0.07855133671682488,0.1875
390,0.5556763875110177,0.0,0.0,0.07749999999999999,0.08077747210701756,0.1875
391,0.544994949786256,53.792572103630434,0.02425825484060873,0.08124999999999999,0.07851154373721103,0.1875
392,0.4472820564870618,0.0,0.0,0.11750000000000001,0.08573214099741124,0.1875
393,0.5176897897519108,0.0,0.0,0.05375,0.03915114940841456,0.08750000000000001
394,0.48111537492159306,0.0,0.0,0.04750000000000001,0.03699662146737186,0.08750000000000001
395,0.5064720323030962,34.70988093606635,0.011010301647771892,0.08125000000000002,0.06549093448714868,0.1875
396,0.5280707495216109,0.0,0.0,0.095,0.0746240577829965,0.1875
397,0.4286582568373392,0.0,0.0,0.0675,0.05482928049865328,0.17500000000000002
398,0.43328100355800836,15.902696806380105,0.003881063591775229,0.05500000000000001,0.058416607227739614,0.1875
399,0.4819920436629004,0.0,0.0,0.08500000000000002,0.07901740314639555,0.1875
400,0.5233105637366383,0.0,0.0,0.0625,0.05477225575051661,0.1875
401,0.39302442854422037,10.224671220468002,0.002327652838907426,0.06624999999999999,0.05674779731408084,0.1875
402,0.5062198336006976,0.0,0.0,0.051250000000000004,0.027641680484369976,0.08750000000000001
403,0.5825714121913224,20.021654278652466,0.005233687278140662,0.09375,0.07272594103894428,0.1875
404,0.5084321973616106,18.989308122873634,0.004852931675480583,0.053750000000000006,0.055070976929776715,0.1875
405,0.4904268951008864,43.376524896007815,0.015842199990385657,0.08,0.06666145812986692,0.1875
406,0.5637963551342535,0.0,0.0,0.08625000000000001,0.06481946081232087,0.1875
407,0.4092301378407039,18.60958720362972,0.004681510033688644,0.12000000000000002,0.05567764362830022,0.15000000000000002
408,0.5199632257858955,0.0,0.0,0.07625,0.06924819492232272,0.1875
409,0.5152063078488393,18.01695626088252,0.004553522317426764,0.05625,0.053400023408234576,0.1875
410,0.4644633189829139,0.0,0.0,0.08875000000000001,0.07934300536279176,0.1875
411,0.47711410641211727,0.0,0.0,0.037500000000000006,0.025000000000000005,0.08750000000000001
412,0.40479264628040834,20.916808323431717,0.005413461268972269,0.05625000000000001,0.05340002340823456,0.1875
413,0.46577074000116764,14.756916742700726,0.003565615009003915,0.11750000000000001,0.07335700375560605,0.17500000000000002
414,0.530078604277897,21.379450941346,0.005645602269733801,0.061250000000000006,0.05490047813999438,0.1875
415,0.5016216165529591,0.0,0.0,0.0625,0.032113081446662826,0.07500000000000001
416,0.5573845560765528,0.0,0.0,0.075,0.06959705453537528,0.1875
417,0.5121925017664448,26.708397250027076,0.007549984617482937,0.06624999999999999,0.07203514767111956,0.1875
418,0.5020764822066432,31.889722423818885,0.00969043287419511,0.062499999999999986,0.05477225575051661,0.1875
419,0.533648260158191,21.80179011880545,0.005790948611441403,0.04750000000000001,0.05695392874947259,0.1875
420,0.5354861178619764,0.0,0.0,0.04,0.0248746859276655,0.08750000000000001
421,0.5673062507530798,0.0,0.0,0.07749999999999999,0.06819090848492929,0.1875
422,0.6080487453718586,0.0,0.0,0.095,0.056789083458002744,0.15000000000000002
423,0.4963176387351481,0.0,0.0,0.0625,0.07373940601876314,0.1875
424,0.4567909074245343,21.706434672681443,0.005705732871285045,0.03125000000000001,0.026954823316059782,0.08750000000000001
425,0.43793257702826727,11.827154783779594,0.002754057006616885,0.07125000000000001,0.06915788096811527,0.1875
426,0.5467490921178527,0.0,0.0,0.09375,0.07272594103894428,0.1875
427,0.4508248846442379,0.0,0.0,0.05625,0.03676360292463186,0.08750000000000001
428,0.4821801643164863,0.0,0.0,0.045,0.03072051431861127,0.08750000000000001
429,0.4859592224424302,0.0,0.0,0.08375,0.08004881323292683,0.1875
430,0.4339290988808795,23.893526329834152,0.0064455970218816805,0.04875,0.03466356155965512,0.08750000000000001
431,0.5074755710041156,0.0,0.0,0.08499999999999999,0.07901740314639555,0.1875
432,0.556782745730765,0.0,0.0,0.058750000000000004,0.05674779731408084,0.1875
433,0.5316376407845647,0.0,0.0,0.07625,0.06924819492232272,0.1875
434,0.4396063508211214,37.216224146500736,0.012184332939226356,0.07375,0.06718677325188345,0.1875
435,0.5184190504534424,29.76978689738463,0.008790076550713443,0.061250000000000006,0.0557477578024444,0.1875
436,0.4959868641176241,0.0,0.0,0.06875,0.07032291589517603,0.1875
437,0.5723828876300916,0.0,0.0,0.07,0.06941721688457411,0.1875
438,0.49877871064103474,0.0,0.0,0.09624999999999999,0.07332504688031233,0.1875
439,0.4360164316501382,0.0,0.0,0.0475,0.030000000000000002,0.08750000000000001
440,0.4766093103431811,0.0,0.0,0.05375,0.05507097692977673,0.1875
441,0.555768371688152,52.412190426449044,0.02297959779607934,0.10750000000000001,0.06523994175349945,0.17500000000000002
442,0.43583417646589595,0.0,0.0,0.07375000000000001,0.08281191037525942,0.1875
443,0.4988775264335047,0.0,0.0,0.08375000000000002,0.08004881323292683,0.1875
444,0.4968046385703927,0.0,0.0,0.07625000000000001,0.06856794075951239,0.1875
445,0.5770708272713932,0.0,0.0,0.05750000000000001,0.056789083458002744,0.1875
446,0.5287088525675548,39.74952049068173,0.01370509399898576,0.058750000000000004,0.05674779731408084,0.1875
447,0.5814647945792981,0.0,0.0,0.0725,0.06819090848492927,0.1875
448,0.5780485663083342,0.0,0.0,0.05,0.05214163403653554,0.1875
449,0.5260886517534112,16.838089774188493,0.004200845881304615,0.07875,0.08043825271598086,0.1875
450,0.5460355023932224,67.89631978038223,0.044154875096005436,0.05000000000000001,0.05562148865321748,0.1875
451,0.49193261760619317,0.0,0.0,0.05499999999999999,0.037996710383926664,0.08750000000000001
452,0.4337217491432501,40.68336828161074,0.01409203717537502,0.06875,0.06690711845536318,0.1875
453,0.5387919149193628,9.889469687340318,0.002280313124444996,0.08,0.05425633603552677,0.1875
454,0.4042948801404517,8.470830753208835,0.0018934446980864799,0.11750000000000001,0.07399324293474371,0.1875
455,0.5813347290330614,0.0,0.0,0.0475,0.030000000000000002,0.08750000000000001
456,0.5905194164043408,0.0,0.0,0.07625000000000001,0.06924819492232272,0.1875
457,0.5291567903361968,0.0,0.0,0.065,0.07219764539096826,0.1875
458,0.4860034123869402,0.0,0.0,0.051250000000000004,0.0557477578024444,0.1875
459,0.45764373258385316,4.055933489879191,0.0008696644914849088,0.06250000000000001,0.06982120021884472,0.1875
460,0.5002875235230947,0.0,0.0,0.07125000000000001,0.06847672962401169,0.1875
461,0.5215540111841439,0.0,0.0,0.075,0.054486236794258416,0.1875
462,0.48725118502023795,41.11545282230991,0.01443242060207277,0.09125000000000001,0.07706531320899176,0.1875
463,0.5590891188129836,0.0,0.0,0.07,0.0694172168845741,0.1875
464,0.4901447304318376,0.0,0.0,0.07625000000000001,0.06856794075951239,0.1875
465,0.5739653485455075,0.0,0.0,0.045000000000000005,0.05814851674806504,0.1875
466,0.506960921733856,0.0,0.0,0.058750000000000004,0.06073765306628171,0.1875
467,0.5674275123165152,0.0,0.0,0.08875000000000001,0.066485430734861,0.1875
468,0.477137299881548,47.89074377478932,0.018982649288723903,0.06625,0.05245533814589322,0.1875
469,0.4123738682083131,20.30861026236517,0.005219784862532182,0.06999999999999999,0.0694172168845741,0.1875
470,0.48414669817671036,0.0,0.0,0.0925,0.07648529270389177,0.1875
471,0.4974821288265686,0.0,0.0,0.095,0.07141428428542851,0.17500000000000002
472,0.5312695732697988,0.0,0.0,0.09125,0.07459264373917848,0.1875
473,0.4760762479695643,9.796342898087934,0.002239172920315629,0.05375,0.03915114940841456,0.08750000000000001
474,0.4981670560424467,65.98598008302056,0.04025077482140073,0.08375000000000002,0.06662628985618214,0.1875
475,0.5635787676344723,42.135407380972985,0.015198137011979971,0.0875,0.07745966692414834,0.1875
476,0.5023080320638098,0.0,0.0,0.09625,0.07332504688031233,0.1875
477,0.505747337958067,32.23841295896512,0.009851312752074745,0.09125000000000001,0.06375,0.1875
478,0.5048759230272373,50.43523263335915,0.021090762161486188,0.07,0.05760859310901456,0.1875
479,0.4138967508793787,0.0,0.0,0.0675,0.07053367989832943,0.1875
480,0.46141641022043306,5.394243207841292,0.0011735172889707198,0.10125000000000002,0.06902218846139262,0.1875
481,0.5557203181721158,0.0,0.0,0.09875,0.0738346971281118,0.1875
482,0.4995109246909586,14.995458421592438,0.003647799790840255,0.08625,0.06833968466418323,0.1875
483,0.501537524130471,9.203041324395777,0.002096108918656888,0.07125,0.06915788096811529,0.1875
484,0.52547266728879,29.628114451100952,0.008738356119742817,0.07249999999999998,0.07154544010627092,0.1875
485,0.5610531303693495,58.74158333138193,0.029746774068634654,0.05125,0.0557477578024444,0.1875
486,0.4759860061357891,45.972304812231926,0.01757038735276651,0.10875000000000001,0.06709368450159822,0.1875
487,0.5248096099844668,3.3788387313360286,0.0007251809085928304,0.065,0.06887488656977955,0.1875
488,0.5272418033424318,0.0,0.0,0.045000000000000005,0.057336724705898574,0.1875
489,0.5856205686285939,26.019579878985923,0.007357578800462859,0.07,0.05338539126015656,0.17500000000000002
490,0.4826733809329311,46.202095755773556,0.017747762732770317,0.08375000000000002,0.07946107537656409,0.1875
491,0.4512899572863388,5.514858855125976,0.0011999332497115802,0.0475,0.0526782687642637,0.1875
492,0.46442128875919364,0.0,0.0,0.04000000000000001,0.03944933459514875,0.08750000000000001
493,0.5283030678683688,49.0584525417334,0.020016250318025876,0.08875000000000001,0.06286145480340079,0.1875
494,0.43940217675503307,0.0,0.0,0.09125000000000001,0.07459264373917847,0.1875
495,0.4978881449812688,0.0,0.0,0.08375,0.07706531320899176,0.1875
496,0.45996107076726234,0.0,0.0,0.04625,0.05334147073337967,0.1875
497,0.5124216545928054,0.0,0.0,0.06625,0.05245533814589321,0.1875
498,0.503335329945914,0.0,0.0,0.11000000000000001,0.07599342076785333,0.17500000000000002
499,0.5136312339749832,0.0,0.0,0.0925,0.06304760106459247,0.1875
500,0.45959072050184563,0.0,0.0,0.085,0.07960841664045329,0.1875
501,0.547056899119022,0.0,0.0,0.05750000000000001,0.03674234614174767,0.08750000000000001
502,0.5080560368154936,41.60647432133171,0.014764825647775275,0.04125,0.023750000000000004,0.08750000000000001
503,0.5369374956884452,0.0,0.0,0.08125,0.06829394189823867,0.1875
504,0.48351862762957054,0.0,0.0,0.10875000000000001,0.07746975216173084,0.1875
505,0.44228369647418186,0.0,0.0,0.05625,0.057622152858080554,0.1875
506,0.5613813727645041,0.0,0.0,0.08249999999999999,0.08104782538723665,0.1875
507,0.5219080478732645,0.0,0.0,0.05625,0.057622152858080554,0.1875
508,0.4721093914364099,8.268429970753482,0.001857534223335635,0.08,0.06666145812986692,0.1875
509,0.480960805260373,0.0,0.0,0.06,0.07132671308843554,0.1875
510,0.5224398734680096,0.0,0.0,0.07375000000000001,0.05490047813999437,0.1875
511,0.46620458799921755,0.0,0.0,0.07999999999999999,0.06666145812986692,0.1875
512,0.431357282142526,17.725451495095182,0.004421096047115975,0.045,0.037583240945932274,0.08750000000000001
513,0.5112001281599542,0.0,0.0,0.04125,0.025647855660853994,0.08750000000000001
514,0.48720816040996134,30.422463877737204,0.009032919627187698,0.03125000000000001,0.016056540723331413,0.037500000000000006
515,0.44970874903156005,0.0,0.0,0.11625,0.0871510900677668,0.1875
516,0.5121619670048918,27.519611416008004,0.00786657441086849,0.08875000000000001,0.06577661058461434,0.1875
517,0.5248565337973964,36.767079217316166,0.012070991831988995,0.08375000000000002,0.06662628985618216,0.1875
518,0.43613879330255245,24.42306984770861,0.00663629250409141,0.0675,0.07053367989832943,0.1875
519,0.5243744805951552,0.0,0.0,0.06375,0.06969800929725326,0.1875
520,0.4563111839270076,0.0,0.0,0.05,0.056457948953181084,0.1875
521,0.5049558612750416,0.0,0.0,0.08625000000000001,0.07855133671682488,0.1875
522,0.5602982170957552,4.938795608128535,0.001082435961132342,0.08375,0.06732616504747617,0.1875
523,0.4245918663843603,0.0,0.0,0.057499999999999996,0.07206767652699787,0.1875
524,0.5000987180232942,0.0,0.0,0.08249999999999999,0.05220153254455275,0.1875
525,0.4544692901579914,0.0,0.0,0.05125,0.055747757802444405,0.1875
526,0.5689743575233454,46.11553217411147,0.017879689425353652,0.06749999999999999,0.07053367989832943,0.1875
527,0.5496950184995949,48.056950680519165,0.019281422654527796,0.09874999999999999,0.08614123577010026,0.1875
528,0.5909753341176277,0.0,0.0,0.07125,0.07246766520317874,0.1875
529,0.4699232649426919,22.562342803060222,0.006005317483957264,0.06875,0.05455788210698799,0.1875
530,0.5084870964748494,44.13241714878433,0.016373068114630986,0.05,0.05214163403653554,0.1875
531,0.47589670165951886,5.843135486437323,0.0012793567961890723,0.09000000000000001,0.07578753195612059,0.1875
532,0.4638755514135462,0.0,0.0,0.10875000000000001,0.07985338126842219,0.1875
533,0.4230499556431258,0.0,0.0,0.059999999999999984,0.07132671308843552,0.1875
534,0.4604817846415273,0.0,0.0,0.0975,0.07198090024443984,0.17500000000000002
535,0.47539403551035125,0.0,0.0,0.0775,0.06819090848492929,0.1875
536,0.46726737777070465,0.0,0.0,0.053750000000000006,0.05507097692977672,0.1875
537,0.4878968660865938,11.988128873190455,0.0028124537968031446,0.052500000000000005,0.059107952087684455,0.1875
538,0.4975936384792432,0.0,0.0,0.095,0.07141428428542851,0.17500000000000002
539,0.45187537701446917,30.080389746861584,0.008851851198805116,0.10375000000000001,0.0693834454318896,0.1875
540,0.42974102558124594,53.722293869228565,0.023865382556679755,0.05750000000000001,0.029685855217594793,0.07500000000000001
541,0.45030416551507424,0.0,0.0,0.07,0.05425633603552677,0.1875
542,0.42092886397558144,0.0,0.0,0.1,0.08496322733983215,0.1875
543,0.48548196829261714,3.0757821339917166,0.0006549093587629818,0.065,0.05695392874947259,0.1875
544,0.4796932012402267,0.0,0.0,0.08375,0.07706531320899176,0.1875
545,0.461836614469032,44.801614532228164,0.01673162060231756,0.10874999999999999,0.08043825271598086,0.1875
546,0.5427700858811789,52.705288222386514,0.023212276401181387,0.085,0.07901740314639555,0.1875
547,0.47263634591065745,0.0,0.0,0.065,0.07219764539096826,0.1875
548,0.5151654028621667,0.0,0.0,0.04750000000000001,0.03570714214271425,0.08750000000000001
549,0.41755694924020653,0.0,0.0,0.06000000000000001,0.052380817099392414,0.1875
550,0.47659449576261015,42.69007256758881,0.015379238755980986,0.03874999999999999,0.03375,0.08750000000000001
551,0.4507640575201268,40.80311259658874,0.01418810567713172,0.07625000000000001,0.06856794075951239,0.1875
552,0.48928890562531924,0.0,0.0,0.12125,0.08178668901477795,0.1875
553,0.4959158456917501,0.0,0.0,0.095,0.07462405778299651,0.1875
554,0.462420515104841,0.0,0.0,0.08125,0.06549093448714868,0.1875
555,0.5151083042352199,0.0,0.0,0.0675,0.05567764362830022,0.1875
556,0.49634372066569254,25.994427227480603,0.007263017934839539,0.062499999999999986,0.05477225575051661,0.1875
557,0.4963942486359195,0.0,0.0,0.065,0.07219764539096826,0.1875
558,0.5229704696533612,0.0,0.0,0.042499999999999996,0.03122498999199199,0.08750000000000001
559,0.5468618286436491,0.0,0.0,0.0775,0.06819090848492929,0.1875
560,0.4691333508170709,17.141863396723487,0.004262990088118075,0.07000000000000002,0.05338539126015657,0.17500000000000002
561,0.5475642830543926,41.8954342789506,0.015016640966246313,0.08249999999999999,0.06782329983125268,0.1875
562,0.5157115679160595,0.0,0.0,0.08875,0.06577661058461436,0.1875
563,0.4691026219863236,18.181077148718646,0.0045789800243576225,0.0675,0.07053367989832943,0.1875
564,0.507765941577134,1.9934259930951908,0.00042088167469911825,0.05750000000000001,0.03674234614174767,0.08750000000000001
565,0.4275401636034662,65.78949644144137,0.03958629746330791,0.04875,0.0571319744101322,0.1875
566,0.5378758128016644,46.66454806509436,0.018204465267614,0.09625,0.07332504688031233,0.1875
567,0.5574228839163784,57.505894907605516,0.028257032672836125,0.061250000000000006,0.05490047813999437,0.1875
568,0.5595113966721075,8.670600373763069,0.0019779407913118417,0.10000000000000002,0.07310095758606723,0.1875
569,0.4941276377384938,53.49845226605366,0.023820898635094324,0.11499999999999999,0.08584142356694699,0.1875
570,0.5385124050131938,0.0,0.0,0.08375,0.06662628985618214,0.1875
571,0.48533862452564513,0.0,0.0,0.07625,0.06924819492232272,0.1875
572,0.503556288810757,0.0,0.0,0.03375,0.025647855660853994,0.08750000000000001
573,0.5081315434417073,0.0,0.0,0.0975,0.07198090024443984,0.17500000000000002
574,0.47460800314698537,0.0,0.0,0.07125000000000001,0.05304773793480736,0.1875
575,0.5058834092084306,0.0,0.0,0.06625,0.07138145767634618,0.1875
576,0.5808803890541301,42.09827670160661,0.015210598319006521,0.0625,0.05889609494694874,0.1875
577,0.45306603030323456,0.0,0.0,0.12250000000000001,0.08077747210701756,0.1875
578,0.46178946351756583,0.0,0.0,0.04,0.032977264895682305,0.08750000000000001
579,0.44549137422289475,60.134843943791225,0.0310852289585098,0.08375,0.06662628985618214,0.1875
580,0.5032528402518599,27.504564113557084,0.007852036310224318,0.06,0.055845769759221696,0.1875
581,0.4718894314335559,0.0,0.0,0.05250000000000001,0.055845769759221696,0.1875
582,0.480828349038152,0.0,0.0,0.051250000000000004,0.02764168048436998,0.08750000000000001
583,0.41259881845274793,0.0,0.0,0.11750000000000001,0.07399324293474371,0.1875
584,0.48059398960658994,1.5428920839196776,0.00032320913011214944,0.09000000000000001,0.07822243923581008,0.1875
585,0.4745110177878774,4.669258914001102,0.001009563835768625,0.06375,0.07298330288497501,0.1875
586,0.448769441322625,0.0,0.0,0.09749999999999999,0.06144102863722254,0.1875
587,0.49963879253363264,35.449104771213875,0.011364476190735788,0.1075,0.08124038404635961,0.1875
588,0.47438434721471995,14.210516115122918,0.0034150056475668136,0.04,0.05528336096873995,0.1875
589,0.4946250661410284,9.728245864074166,0.002226791331113176,0.04875,0.05630552814777604,0.1875
590,0.5527653129151765,44.48095623689734,0.016700248232255042,0.0925,0.07648529270389177,0.1875
591,0.4763650461162246,0.0,0.0,0.04875,0.057131974410132194,0.1875
592,0.5632718100377746,52.82703808925384,0.023389879291744218,0.0925,0.07648529270389177,0.1875
593,0.603154309032086,0.0,0.0,0.09,0.06514407110397692,0.1875
594,0.49273657643640867,0.0,0.0,0.07125000000000001,0.05304773793480736,0.1875
595,0.5011420257463726,0.0,0.0,0.061250000000000006,0.0557477578024444,0.1875
596,0.5272030128142445,0.0,0.0,0.09125000000000003,0.07459264373917847,0.1875
597,0.5037321611965444,23.759112410881155,0.006449072909528648,0.06875,0.058696784409369485,0.1875
598,0.4683901120683492,0.0,0.0,0.07,0.05425633603552677,0.1875
599,0.5004754691351918,0.0,0.0,0.045,0.058148516748065045,0.1875
600,0.48050461378155057,0.0,0.0,0.07999999999999999,0.06666145812986692,0.1875
601,0.47757022033347,0.0,0.0,0.10499999999999998,0.06782329983125268,0.17500000000000002
602,0.49509432124666947,0.0,0.0,0.08875000000000002,0.07633192320386013,0.1875
603,0.5343435384279128,38.137192921520665,0.01281446175024615,0.065,0.05695392874947259,0.1875
604,0.475464958334079,19.3506666997969,0.004947999527100532,0.08375,0.06375,0.1875
605,0.5904505475319864,0.0,0.0,0.0675,0.05567764362830022,0.1875
606,0.5280746942330306,59.29793942979684,0.030311239849631667,0.11750000000000001,0.08573214099741124,0.1875
607,0.5161367192166214,26.067737516389478,0.007308434596027392,0.05875000000000001,0.07138145767634617,0.1875
608,0.4666511852776164,7.099109048496152,0.0015737512314168425,0.10500000000000001,0.06782329983125268,0.17500000000000002
609,0.5476601901097181,1.3666270550283313,0.00028816763114014463,0.07125000000000001,0.05304773793480736,0.1875
610,0.5244645376521083,2.113741523893713,0.0004477679637429121,0.07000000000000002,0.05425633603552677,0.1875
611,0.494236353474971,16.318580796057574,0.004030031901593432,0.07375000000000001,0.051371806470086295,0.1875
612,0.49154996955681607,0.0,0.0,0.08375000000000002,0.07767118191452993,0.1875
613,0.5503216865585407,0.0,0.0,0.125,0.06422616289332565,0.15000000000000002
614,0.5076957211864859,47.39784719813266,0.018678588935725444,0.09249999999999999,0.07399324293474371,0.1875
615,0.5732716610455968,0.0,0.0,0.09125000000000001,0.06375,0.1875
616,0.556877804602554,0.0,0.0,0.095,0.0746240577829965,0.1875
617,0.5186218968122106,0.0,0.0,0.06625,0.07138145767634618,0.1875
618,0.4901320342546806,0.0,0.0,0.0825,0.0678232998312527,0.1875
619,0.5139431226525893,30.22295203272804,0.008976993162055726,0.03625000000000001,0.025890393971509978,0.08750000000000001
620,0.4351687551857477,35.084557693804186,0.011102795853978832,0.027500000000000004,0.026692695630078284,0.08750000000000001
621,0.5671767102854616,27.316401082620672,0.007842456500047697,0.058750000000000004,0.05674779731408084,0.1875
622,0.48772451769747005,0.0,0.0,0.08125,0.08201562351162126,0.1875
623,0.5033760256286082,17.963533373967543,0.004530447628387082,0.07125000000000001,0.06847672962401169,0.1875
